[a0, a1, a2, W]: IL
[d3, a2, c0, B]: W
[d3, a2, c1, W]: W
[d3, a2, c1, B]: W
[d3, a2, c2, W]: W
[d3, a2, c2, B]: W
[d3, a2, c3, W]: W
[d3, a2, c3, B]: W
[d3, a2, d0, W]: W
[d3, a2, d0, B]: W
[d3, a2, d1, W]: W
[d3, a2, d1, B]: W
[d3, a2, d2, W]: W
[d3, a2, d2, B]: W
[d3, a3, a0, W]: W
[d3, a3, a0, B]: W
[d3, a3, a1, W]: W
[d3, a3, a1, B]: W
[d3, a3, a2, W]: W
[d3, a3, a2, B]: B
[d3, a3, b0, W]: W
[d3, a3, b0, B]: W
[d3, a3, b1, W]: W
[d3, a3, b1, B]: W
[d3, a3, b2, W]: W
[d3, a3, b2, B]: B
[d3, a3, b3, W]: W
[d3, a3, b3, B]: B
[d3, a3, c0, W]: W
[d3, a3, c0, B]: W
[d3, a3, c1, W]: W
[d3, a3, c1, B]: W
[d3, a3, c2, W]: W
[d3, a3, c2, B]: W
[d3, a3, c3, W]: W
[d3, a3, c3, B]: W
[d3, a3, d0, W]: W
[d3, a3, d0, B]: W
[d3, a3, d1, W]: W
[d3, a3, d1, B]: W
[d3, a3, d2, W]: W
[d3, a3, d2, B]: W
[d3, b0, a0, W]: W
[d3, b0, a0, B]: B
[d3, b0, a1, W]: W
[d3, b0, a1, B]: B
[d3, b0, a2, W]: W
[d3, b0, a2, B]: W
[d3, b0, a3, W]: W
[d3, b0, a3, B]: W
[d3, b0, b1, W]: W
[d3, b0, b1, B]: B
[d3, b0, b2, W]: W
[d3, b0, b2, B]: W
[d3, b0, b3, W]: W
[d3, b0, b3, B]: W
[d3, b0, c0, W]: W
[d3, b0, c0, B]: B
[d3, b0, c1, W]: W
[d3, b0, c1, B]: B
[d3, b0, c2, W]: W
[d3, b0, c2, B]: W
[d3, b0, c3, W]: W
[d3, b0, c3, B]: W
[d3, b0, d0, W]: W
[d3, b0, d0, B]: W
[d3, b0, d1, W]: W
[d3, b0, d1, B]: W
[d3, b0, d2, W]: W
[d3, b0, d2, B]: W
[d3, b1, a0, W]: W
[d3, b1, a0, B]: B
[d3, b1, a1, W]: W
[d3, b1, a1, B]: B
[d3, b1, a2, W]: W
[d3, b1, a2, B]: B
[d3, b1, a3, W]: W
[d3, b1, a3, B]: W
[d3, b1, b0, W]: W
[d3, b1, b0, B]: B
[d3, b1, b2, W]: W
[d3, b1, b2, B]: B
[d3, b1, b3, W]: W
[d3, b1, b3, B]: W
[d3, b1, c0, W]: W
[d3, b1, c0, B]: B
[d3, b1, c1, W]: W
[d3, b1, c1, B]: B
[d3, b1, c2, W]: W
[d3, b1, c2, B]: W
[d3, b1, c3, W]: W
[d3, b1, c3, B]: W
[d3, b1, d0, W]: W
[d3, b1, d0, B]: W
[d3, b1, d1, W]: W
[d3, b1, d1, B]: W
[d3, b1, d2, W]: W
[d3, b1, d2, B]: W
[d3, b2, a0, W]: W
[d3, b2, a0, B]: W
[d3, b2, a1, W]: W
[d3, b2, a1, B]: B
[d3, b2, a2, W]: W
[d3, b2, a2, B]: B
[d3, b2, a3, W]: W
[d3, b2, a3, B]: B
[d3, b2, b0, W]: W
[d3, b2, b0, B]: W
[d3, b2, b1, W]: W
[d3, b2, b1, B]: B
[d3, b2, b3, W]: W
[d3, b2, b3, B]: B
[d3, b2, c0, W]: W
[d3, b2, c0, B]: W
[d3, b2, c1, W]: W
[d3, b2, c1, B]: B
[d3, b2, c2, W]: W
[d3, b2, c2, B]: W
[d3, b2, c3, W]: W
[d3, b2, c3, B]: W
[d3, b2, d0, W]: W
[d3, b2, d0, B]: W
[d3, b2, d1, W]: W
[d3, b2, d1, B]: W
[d3, b2, d2, W]: W
[d3, b2, d2, B]: W
[d3, b3, a0, W]: W
[d3, b3, a0, B]: W
[d3, b3, a1, W]: W
[d3, b3, a1, B]: W
[d3, b3, a2, W]: W
[d3, b3, a2, B]: B
[d3, b3, a3, W]: W
[d3, b3, a3, B]: B
[d3, b3, b0, W]: W
[d3, b3, b0, B]: W
[d3, b3, b1, W]: W
[d3, b3, b1, B]: W
[d3, b3, b2, W]: W
[d3, b3, b2, B]: B
[d3, b3, c0, W]: W
[d3, b3, c0, B]: W
[d3, b3, c1, W]: W
[d3, b3, c1, B]: W
[d3, b3, c2, W]: W
[d3, b3, c2, B]: W
[d3, b3, c3, W]: W
[d3, b3, c3, B]: W
[d3, b3, d0, W]: W
[d3, b3, d0, B]: W
[d3, b3, d1, W]: W
[d3, b3, d1, B]: W
[d3, b3, d2, W]: W
[d3, b3, d2, B]: W
[d3, c0, a0, W]: W
[d3, c0, a0, B]: W
[d3, c0, a1, W]: W
[d3, c0, a1, B]: W
[d3, c0, a2, W]: W
[d3, c0, a2, B]: W
[d3, c0, a3, W]: W
[d3, c0, a3, B]: W
[d3, c0, b0, W]: W
[d3, c0, b0, B]: B
[d3, c0, b1, W]: W
[d3, c0, b1, B]: B
[d3, c0, b2, W]: W
[d3, c0, b2, B]: W
[d3, c0, b3, W]: W
[d3, c0, b3, B]: W
[d3, c0, c1, W]: W
[d3, c0, c1, B]: B
[d3, c0, c2, W]: W
[d3, c0, c2, B]: W
[d3, c0, c3, W]: W
[d3, c0, c3, B]: W
[d3, c0, d0, W]: W
[d3, c0, d0, B]: B
[d3, c0, d1, W]: W
[d3, c0, d1, B]: B
[d3, c0, d2, W]: W
[d3, c0, d2, B]: W
[d3, c1, a0, W]: W
[d3, c1, a0, B]: W
[d3, c1, a1, W]: W
[d3, c1, a1, B]: W
[d3, c1, a2, W]: W
[d3, c1, a2, B]: W
[d3, c1, a3, W]: W
[d3, c1, a3, B]: W
[d3, c1, b0, W]: W
[d3, c1, b0, B]: B
[d3, c1, b1, W]: W
[d3, c1, b1, B]: B
[d3, c1, b2, W]: W
[d3, c1, b2, B]: B
[d3, c1, b3, W]: W
[d3, c1, b3, B]: W
[d3, c1, c0, W]: W
[d3, c1, c0, B]: B
[d3, c1, c2, W]: W
[d3, c1, c2, B]: W
[d3, c1, c3, W]: W
[d3, c1, c3, B]: W
[d3, c1, d0, W]: W
[d3, c1, d0, B]: B
[d3, c1, d1, W]: W
[d3, c1, d1, B]: B
[d3, c1, d2, W]: W
[d3, c1, d2, B]: W
[d3, c2, a0, W]: IL
[d3, c2, a0, B]: IL
[d3, c2, a1, W]: IL
[d3, c2, a1, B]: IL
[d3, c2, a2, W]: IL
[d3, c2, a2, B]: IL
[d3, c2, a3, W]: IL
[d3, c2, a3, B]: IL
[d3, c2, b0, W]: IL
[d3, c2, b0, B]: IL
[d3, c2, b1, W]: IL
[d3, c2, b1, B]: IL
[d3, c2, b2, W]: IL
[d3, c2, b2, B]: IL
[d3, c2, b3, W]: IL
[d3, c2, b3, B]: IL
[d3, c2, c0, W]: IL
[d3, c2, c0, B]: IL
[d3, c2, c1, W]: IL
[d3, c2, c1, B]: IL
[d3, c2, c3, W]: IL
[d3, c2, c3, B]: IL
[d3, c2, d0, W]: IL
[d3, c2, d0, B]: IL
[d3, c2, d1, W]: IL
[d3, c2, d1, B]: IL
[d3, c2, d2, W]: IL
[d3, c2, d2, B]: IL
[d3, c3, a0, W]: IL
[d3, c3, a0, B]: IL
[d3, c3, a1, W]: IL
[d3, c3, a1, B]: IL
[d3, c3, a2, W]: IL
[d3, c3, a2, B]: IL
[d3, c3, a3, W]: IL
[d3, c3, a3, B]: IL
[d3, c3, b0, W]: IL
[d3, c3, b0, B]: IL
[d3, c3, b1, W]: IL
[d3, c3, b1, B]: IL
[d3, c3, b2, W]: IL
[d3, c3, b2, B]: IL
[d3, c3, b3, W]: IL
[d3, c3, b3, B]: IL
[d3, c3, c0, W]: IL
[d3, c3, c0, B]: IL
[d3, c3, c1, W]: IL
[d3, c3, c1, B]: IL
[d3, c3, c2, W]: IL
[d3, c3, c2, B]: IL
[d3, c3, d0, W]: IL
[d3, c3, d0, B]: IL
[d3, c3, d1, W]: IL
[d3, c3, d1, B]: IL
[d3, c3, d2, W]: IL
[d3, c3, d2, B]: IL
[d3, d0, a0, W]: W
[d3, d0, a0, B]: W
[d3, d0, a1, W]: W
[d3, d0, a1, B]: W
[d3, d0, a2, W]: W
[d3, d0, a2, B]: W
[d3, d0, a3, W]: W
[d3, d0, a3, B]: W
[d3, d0, b0, W]: W
[d3, d0, b0, B]: W
[d3, d0, b1, W]: W
[d3, d0, b1, B]: W
[d3, d0, b2, W]: W
[d3, d0, b2, B]: W
[d3, d0, b3, W]: W
[d3, d0, b3, B]: W
[d3, d0, c0, W]: W
[d3, d0, c0, B]: B
[d3, d0, c1, W]: W
[d3, d0, c1, B]: B
[d3, d0, c2, W]: W
[d3, d0, c2, B]: W
[d3, d0, c3, W]: W
[d3, d0, c3, B]: W
[d3, d0, d1, W]: W
[d3, d0, d1, B]: B
[d3, d0, d2, W]: W
[d3, d0, d2, B]: W
[d3, d1, a0, W]: W
[d3, d1, a0, B]: W
[d3, d1, a1, W]: W
[d3, d1, a1, B]: W
[d3, d1, a2, W]: W
[d3, d1, a2, B]: W
[d3, d1, a3, W]: W
[d3, d1, a3, B]: W
[d3, d1, b0, W]: W
[d3, d1, b0, B]: W
[d3, d1, b1, W]: W
[d3, d1, b1, B]: W
[d3, d1, b2, W]: W
[d3, d1, b2, B]: W
[d3, d1, b3, W]: W
[d3, d1, b3, B]: W
[d3, d1, c0, W]: W
[d3, d1, c0, B]: B
[d3, d1, c1, W]: W
[d3, d1, c1, B]: B
[d3, d1, c2, W]: W
[d3, d1, c2, B]: W
[d3, d1, c3, W]: W
[d3, d1, c3, B]: W
[d3, d1, d0, W]: W
[d3, d1, d0, B]: B
[d3, d1, d2, W]: W
[d3, d1, d2, B]: W
[d3, d2, a0, W]: IL
[d3, d2, a0, B]: IL
[d3, d2, a1, W]: IL
[d3, d2, a1, B]: IL
[d3, d2, a2, W]: IL
[d3, d2, a2, B]: IL
[d3, d2, a3, W]: IL
[d3, d2, a3, B]: IL
[d3, d2, b0, W]: IL
[d3, d2, b0, B]: IL
[d3, d2, b1, W]: IL
[d3, d2, b1, B]: IL
[d3, d2, b2, W]: IL
[d3, d2, b2, B]: IL
[d3, d2, b3, W]: IL
[d3, d2, b3, B]: IL
[d3, d2, c0, W]: IL
[d3, d2, c0, B]: IL
[d3, d2, c1, W]: IL
[d3, d2, c1, B]: IL
[d3, d2, c2, W]: IL
[d3, d2, c2, B]: IL
[d3, d2, c3, W]: IL
[d3, d2, c3, B]: IL
[d3, d2, d0, W]: IL
[d3, d2, d0, B]: IL
[d3, d2, d1, W]: IL
[d3, d2, d1, B]: IL
